CustomerID,Age,Gender,MaritalStatus,Occupation,GeographicLocation,LoginFrequency,ContentType,AvgWatchTime,SubscriptionStartDate,PaymentMethod,PaymentFrequency,LatePaymentCount,ServiceRating,SupportRequests,SupportSatisfaction,SurveyFeedback,Churned
6947,22,Female,Single,Professional,Hải Phòng,7,Exams,16.0,2022-07-08,Bank Transfer,Monthly,0,2,1,2,Positive,Yes
6948,43,Male,Married,Professional,Hải Phòng,2,Tutorials,3.1,2023-06-11,Credit Card,Monthly,0,5,5,3,Positive,Yes
6949,30,Female,Married,Professional,Nha Trang,1,Exams,2.2,2022-01-20,Bank Transfer,Monthly,0,2,3,1,Neutral,Yes
6950,26,Male,Single,Other,Nha Trang,3,Tutorials,11.2,2022-07-21,Bank Transfer,Monthly,2,5,1,4,Positive,No
6951,30,Male,Married,Self-Employed,Vũng Tàu,4,Courses,6.6,2023-08-28,PayPal,Monthly,1,5,3,3,Positive,No
6952,35,Male,Single,Professional,TP.HCM,4,Courses,7.7,2022-12-24,Debit Card,Quarterly,0,5,0,3,Positive,No
6953,30,Female,Married,Self-Employed,Đà Nẵng,5,Courses,13.1,2023-08-27,Bank Transfer,Monthly,0,1,5,1,Neutral,No
6954,31,Female,Single,Self-Employed,TP.HCM,1,Webinars,4.8,2023-02-09,Cash,Monthly,0,1,2,1,Neutral,Yes
6955,29,Female,Married,Professional,Hà Nội,7,Webinars,16.0,2023-01-02,Bank Transfer,Quarterly,1,4,2,4,Positive,No
6956,24,Female,Single,Student,TP.HCM,3,Courses,13.0,2021-12-25,Credit Card,Quarterly,0,5,0,5,Positive,Yes
6957,34,Female,Married,Self-Employed,TP.HCM,2,Courses,4.0,2023-08-15,Bank Transfer,Monthly,0,5,1,3,Positive,Yes
6958,35,Female,Married,Professional,Vũng Tàu,5,Webinars,9.1,2023-05-25,Credit Card,Monthly,0,2,4,1,Neutral,Yes
6959,32,Female,Single,Self-Employed,TP.HCM,3,Exams,8.5,2022-10-30,Debit Card,Monthly,0,5,0,5,Positive,No
6960,43,Female,Married,Self-Employed,TP.HCM,4,Courses,11.5,2023-02-22,Bank Transfer,Monthly,2,2,1,5,Positive,No
6961,29,Male,Single,Professional,Đà Nẵng,2,Courses,3.4,2023-01-20,Bank Transfer,Monthly,0,5,0,5,Positive,No
6962,24,Male,Single,Other,TP.HCM,2,Webinars,1.5,2023-02-10,Bank Transfer,Monthly,0,5,1,4,Positive,Yes
6963,19,Female,Married,Student,Đà Nẵng,1,Courses,4.0,2022-04-08,Bank Transfer,Monthly,3,5,1,5,Positive,Yes
6964,34,Male,Married,Professional,TP.HCM,1,Courses,1.2,2022-08-10,Bank Transfer,Monthly,1,1,2,1,Neutral,Yes
6965,29,Female,Married,Student,TP.HCM,1,Courses,3.3,2022-04-06,Credit Card,Monthly,0,5,0,1,Positive,Yes
6966,22,Female,Single,Professional,Hà Nội,4,Tutorials,14.4,2023-06-25,Bank Transfer,Quarterly,0,5,1,5,Positive,No
6967,45,Male,Married,Professional,TP.HCM,3,Courses,9.6,2022-09-07,Bank Transfer,Monthly,0,1,4,1,Negative,Yes
6968,39,Male,Married,Professional,Hà Nội,3,Tutorials,12.9,2023-07-11,Cash,Monthly,0,4,3,3,Positive,No
6969,29,Female,Single,Professional,Hải Phòng,4,Webinars,10.0,2023-09-13,Bank Transfer,Monthly,0,3,1,4,Positive,No
6970,27,Female,Married,Professional,TP.HCM,2,Courses,4.0,2021-11-24,Bank Transfer,Monthly,0,5,1,3,Positive,No
6971,30,Male,Married,Professional,TP.HCM,4,Tutorials,10.2,2022-04-28,Bank Transfer,Monthly,0,1,1,1,Negative,Yes
6972,30,Male,Married,Professional,TP.HCM,2,Exams,3.6,2022-09-05,Bank Transfer,Yearly,3,4,1,5,Positive,Yes
6973,37,Female,Married,Self-Employed,Đà Nẵng,2,Courses,3.4,2022-02-04,Debit Card,Monthly,2,4,5,2,Neutral,No
6974,18,Female,Single,Student,TP.HCM,6,Webinars,24.9,2022-04-28,PayPal,Monthly,1,4,1,5,Positive,No
6975,18,Male,Single,Student,Hải Phòng,7,Webinars,15.9,2022-07-15,Debit Card,Monthly,3,5,1,5,Positive,No
6976,18,Male,Single,Professional,TP.HCM,4,Courses,7.7,2022-08-29,Cash,Quarterly,0,5,1,2,Positive,No
6977,27,Female,Married,Professional,Cần Thơ,2,Tutorials,2.7,2022-08-05,Bank Transfer,Monthly,2,5,1,4,Positive,Yes
6978,30,Female,Married,Professional,Hải Phòng,7,Webinars,22.2,2022-06-05,Bank Transfer,Monthly,0,1,4,1,Negative,No
6979,24,Female,Single,Student,Hà Nội,1,Webinars,4.8,2022-03-02,Credit Card,Quarterly,1,2,1,4,Positive,Yes
6980,21,Male,Single,Student,TP.HCM,3,Webinars,7.6,2022-08-11,Bank Transfer,Quarterly,0,2,0,1,Negative,No
6981,25,Male,Married,Student,Hà Nội,0,Webinars,2.4,2022-04-05,Bank Transfer,Monthly,0,1,1,2,Neutral,No
6982,21,Female,Single,Student,TP.HCM,2,Courses,2.3,2023-08-02,Cash,Yearly,1,1,5,1,Negative,Yes
6983,34,Male,Divorced,Self-Employed,Hà Nội,2,Tutorials,3.1,2022-09-25,Bank Transfer,Monthly,0,2,3,4,Neutral,No
6984,30,Male,Married,Professional,Hà Nội,5,Tutorials,6.1,2022-08-14,Debit Card,Monthly,2,2,1,1,Negative,Yes
6985,27,Female,Married,Self-Employed,Hà Nội,5,Tutorials,9.3,2022-08-05,Bank Transfer,Yearly,0,3,5,4,Neutral,Yes
6986,28,Male,Single,Student,Hà Nội,6,Exams,19.4,2022-09-07,Bank Transfer,Monthly,1,2,1,3,Neutral,Yes
6987,19,Male,Single,Professional,Đà Nẵng,0,Webinars,4.5,2023-06-28,PayPal,Yearly,0,3,3,1,Neutral,Yes
6988,35,Male,Married,Professional,Hà Nội,1,Webinars,3.9,2022-11-06,Debit Card,Monthly,1,5,1,5,Positive,No
6989,26,Female,Married,Professional,Nha Trang,5,Webinars,10.2,2022-03-06,Bank Transfer,Monthly,0,3,2,5,Positive,No
6990,21,Female,Single,Student,Hà Nội,4,Tutorials,14.9,2021-10-17,Bank Transfer,Monthly,1,5,0,5,Positive,No
6991,21,Male,Single,Student,TP.HCM,1,Tutorials,3.2,2021-12-28,Credit Card,Monthly,0,5,0,1,Positive,No
6992,19,Male,Single,Student,Hà Nội,3,Tutorials,13.3,2023-04-20,PayPal,Monthly,0,1,3,1,Negative,Yes
6993,30,Female,Married,Professional,TP.HCM,3,Tutorials,13.2,2022-03-25,Credit Card,Monthly,0,2,1,4,Positive,No
6994,19,Male,Single,Self-Employed,TP.HCM,1,Webinars,1.4,2022-11-07,Credit Card,Yearly,0,1,1,1,Negative,Yes
6995,28,Female,Single,Professional,Đà Nẵng,3,Tutorials,5.1,2023-02-07,PayPal,Monthly,2,3,2,2,Positive,No
6996,20,Female,Single,Professional,Hà Nội,6,Webinars,20.3,2023-05-22,Credit Card,Monthly,0,1,4,2,Negative,No
6997,25,Female,Single,Professional,Hải Phòng,0,Tutorials,3.8,2022-03-22,Debit Card,Monthly,1,5,0,4,Positive,No
6998,33,Female,Married,Professional,Nha Trang,5,Tutorials,5.7,2023-08-16,Credit Card,Monthly,0,2,4,1,Neutral,Yes
6999,30,Female,Married,Professional,Nha Trang,6,Courses,21.3,2023-07-11,Bank Transfer,Quarterly,0,5,1,4,Positive,No
7000,23,Male,Single,Student,TP.HCM,5,Webinars,11.9,2021-12-22,Bank Transfer,Monthly,0,5,1,4,Positive,No
7001,28,Male,Married,Professional,TP.HCM,4,Tutorials,5.4,2022-02-25,Debit Card,Monthly,0,1,2,1,Neutral,Yes
7002,31,Female,Married,Student,Hà Nội,4,Tutorials,12.6,2023-07-17,Bank Transfer,Monthly,5,2,4,2,Neutral,No
7003,23,Male,Single,Student,Hải Phòng,3,Tutorials,13.1,2022-09-29,Bank Transfer,Monthly,0,4,2,3,Neutral,No
7004,21,Female,Single,Student,Nha Trang,7,Webinars,18.7,2023-01-27,Bank Transfer,Monthly,4,2,0,2,Neutral,No
7005,27,Male,Single,Professional,TP.HCM,3,Courses,7.0,2023-03-04,PayPal,Quarterly,1,5,1,2,Positive,No
7006,20,Female,Single,Student,TP.HCM,0,Courses,3.4,2022-06-09,Credit Card,Monthly,2,4,1,4,Positive,Yes
7007,31,Male,Married,Professional,TP.HCM,4,Tutorials,12.8,2022-04-08,Bank Transfer,Monthly,0,4,1,5,Positive,No
7008,30,Female,Single,Professional,Hà Nội,4,Tutorials,10.0,2023-01-11,Bank Transfer,Yearly,2,4,4,4,Neutral,No
7009,23,Female,Single,Student,TP.HCM,3,Courses,13.1,2022-07-14,Credit Card,Monthly,4,2,0,3,Neutral,No
7010,36,Female,Single,Self-Employed,TP.HCM,1,Tutorials,2.8,2023-02-21,Bank Transfer,Monthly,0,4,1,4,Positive,Yes
7011,22,Female,Single,Student,Hà Nội,1,Webinars,1.7,2021-09-17,Bank Transfer,Monthly,0,5,0,4,Positive,No
7012,22,Female,Widowed,Student,TP.HCM,5,Courses,10.7,2023-05-05,Bank Transfer,Quarterly,0,5,2,4,Positive,No
7013,20,Female,Single,Student,Hải Phòng,0,Exams,4.8,2023-06-22,Debit Card,Monthly,2,5,3,3,Positive,No
7014,24,Female,Single,Professional,Đà Nẵng,3,Webinars,9.8,2023-01-01,Credit Card,Monthly,1,1,1,3,Positive,Yes
7015,30,Male,Married,Professional,Hải Phòng,5,Courses,12.2,2022-05-11,PayPal,Monthly,0,2,0,2,Negative,Yes
7016,26,Male,Single,Professional,Hà Nội,5,Tutorials,5.6,2022-08-14,Cash,Monthly,1,4,0,4,Neutral,No
7017,30,Male,Single,Professional,Hải Phòng,6,Webinars,16.3,2023-03-27,PayPal,Quarterly,1,4,1,5,Positive,No
7018,23,Male,Single,Other,Hà Nội,2,Courses,3.3,2022-02-08,Debit Card,Monthly,2,5,1,2,Positive,Yes
7019,18,Female,Single,Other,TP.HCM,5,Tutorials,5.4,2023-06-15,Credit Card,Monthly,0,1,4,1,Negative,Yes
7020,53,Female,Divorced,Professional,Đà Nẵng,1,Webinars,4.7,2023-06-08,Debit Card,Yearly,2,1,5,1,Negative,Yes
7021,19,Female,Single,Other,Hà Nội,4,Webinars,8.0,2022-12-25,PayPal,Monthly,1,4,0,3,Positive,No
7022,27,Female,Married,Professional,TP.HCM,3,Webinars,13.1,2022-10-11,Bank Transfer,Monthly,0,2,3,1,Negative,No
7023,24,Male,Single,Professional,TP.HCM,3,Webinars,5.2,2023-02-13,Bank Transfer,Monthly,1,5,0,5,Positive,No
7024,30,Male,Married,Professional,Hải Phòng,0,Exams,1.6,2022-06-26,Debit Card,Monthly,1,1,3,2,Negative,Yes
7025,30,Female,Married,Professional,TP.HCM,4,Tutorials,7.1,2021-12-02,Bank Transfer,Yearly,0,5,0,4,Positive,No
7026,27,Female,Divorced,Professional,TP.HCM,5,Courses,15.0,2023-04-17,Bank Transfer,Yearly,0,4,5,1,Neutral,No
7027,32,Female,Single,Professional,Hà Nội,7,Courses,24.5,2022-05-13,Credit Card,Quarterly,1,5,1,1,Positive,Yes
7028,22,Female,Single,Student,Đà Nẵng,6,Webinars,17.2,2023-09-14,Debit Card,Monthly,0,1,3,1,Negative,Yes
7029,21,Female,Single,Student,TP.HCM,2,Exams,1.4,2022-04-25,Credit Card,Quarterly,1,5,1,4,Positive,Yes
7030,19,Female,Single,Student,Hà Nội,6,Courses,20.7,2023-04-06,Bank Transfer,Monthly,0,3,5,2,Neutral,Yes
7031,18,Female,Single,Other,TP.HCM,3,Tutorials,5.6,2022-09-12,Bank Transfer,Monthly,1,5,1,4,Positive,No
7032,22,Male,Single,Student,TP.HCM,1,Exams,3.8,2023-01-14,Debit Card,Monthly,0,5,0,3,Positive,No
7033,18,Male,Single,Student,TP.HCM,5,Tutorials,10.6,2023-09-08,Bank Transfer,Monthly,1,5,2,3,Positive,No
7034,33,Male,Single,Professional,Cần Thơ,2,Webinars,2.9,2023-07-25,Bank Transfer,Yearly,1,4,1,1,Positive,Yes
7035,35,Female,Married,Professional,TP.HCM,1,Webinars,3.5,2022-05-07,Bank Transfer,Monthly,0,4,1,4,Positive,Yes
7036,33,Female,Married,Professional,TP.HCM,4,Webinars,8.1,2023-05-24,Bank Transfer,Quarterly,1,5,5,3,Positive,Yes
7037,54,Male,Married,Professional,Hà Nội,3,Courses,9.6,2023-08-28,Bank Transfer,Monthly,1,5,5,3,Positive,No
7038,25,Female,Single,Other,Hà Nội,4,Webinars,11.2,2023-08-29,Bank Transfer,Monthly,2,5,1,5,Positive,No
7039,22,Female,Single,Student,TP.HCM,2,Exams,3.3,2022-04-18,PayPal,Monthly,0,5,1,5,Positive,Yes
7040,34,Male,Single,Professional,Đà Nẵng,2,Tutorials,2.7,2022-06-26,Bank Transfer,Monthly,0,2,1,1,Negative,Yes
7041,32,Male,Single,Self-Employed,Hà Nội,2,Exams,1.4,2023-07-25,Bank Transfer,Monthly,2,3,3,4,Neutral,Yes
7042,22,Female,Single,Professional,TP.HCM,3,Courses,11.1,2022-06-11,Bank Transfer,Monthly,0,2,3,1,Neutral,No
7043,28,Female,Married,Professional,TP.HCM,2,Tutorials,2.8,2023-07-22,Bank Transfer,Monthly,1,4,3,4,Positive,No
7044,25,Male,Married,Student,TP.HCM,2,Exams,4.1,2023-05-05,Bank Transfer,Monthly,0,2,4,1,Neutral,Yes
7045,32,Male,Single,Professional,TP.HCM,3,Courses,11.5,2022-05-02,Bank Transfer,Monthly,1,3,0,4,Positive,No
7046,22,Female,Single,Student,TP.HCM,4,Courses,14.7,2023-04-06,Bank Transfer,Monthly,1,2,4,2,Negative,No
7047,39,Male,Married,Professional,TP.HCM,2,Webinars,2.9,2023-03-15,Bank Transfer,Monthly,2,2,4,1,Negative,No
7048,20,Female,Single,Student,TP.HCM,6,Courses,19.0,2022-08-27,PayPal,Monthly,0,1,0,1,Neutral,No
7049,40,Female,Married,Professional,TP.HCM,6,Courses,19.3,2023-03-27,PayPal,Monthly,0,4,5,5,Positive,Yes
7050,28,Male,Married,Professional,Nha Trang,6,Tutorials,15.5,2022-02-08,Bank Transfer,Quarterly,0,4,0,5,Positive,No
7051,29,Female,Single,Professional,TP.HCM,3,Courses,13.9,2022-04-14,Debit Card,Quarterly,5,3,1,5,Positive,No
7052,35,Female,Married,Professional,Hà Nội,0,Courses,3.2,2022-12-24,Bank Transfer,Monthly,0,3,5,3,Neutral,No
7053,46,Male,Married,Other,Nha Trang,5,Webinars,5.6,2022-05-11,Bank Transfer,Monthly,0,5,1,4,Positive,No
7054,38,Male,Married,Self-Employed,Đà Nẵng,4,Exams,14.4,2022-08-07,PayPal,Monthly,0,5,0,3,Positive,No
7055,43,Male,Married,Professional,Vũng Tàu,1,Courses,3.5,2023-04-01,Credit Card,Monthly,0,4,2,4,Positive,Yes
7056,44,Female,Married,Self-Employed,Đà Nẵng,5,Webinars,6.1,2023-06-21,Bank Transfer,Monthly,0,1,5,1,Negative,No
7057,29,Female,Single,Professional,TP.HCM,2,Courses,2.8,2022-05-20,Bank Transfer,Quarterly,1,3,0,3,Positive,Yes
7058,32,Female,Married,Professional,Đà Nẵng,5,Courses,10.0,2022-03-27,Credit Card,Monthly,1,1,4,2,Negative,Yes
7059,26,Female,Married,Professional,TP.HCM,6,Courses,20.9,2023-05-21,Credit Card,Monthly,0,5,4,4,Positive,No
7060,22,Male,Single,Professional,Hải Phòng,3,Courses,9.1,2022-08-14,Credit Card,Quarterly,0,5,1,3,Positive,No
7061,27,Male,Married,Professional,Hải Phòng,5,Courses,5.2,2023-07-31,Debit Card,Yearly,1,2,1,4,Positive,Yes
7062,35,Male,Married,Self-Employed,Nha Trang,0,Courses,2.6,2022-07-19,Debit Card,Monthly,3,4,0,2,Positive,Yes
7063,33,Male,Single,Self-Employed,TP.HCM,4,Tutorials,12.0,2022-09-07,Debit Card,Monthly,0,5,0,3,Positive,No
7064,18,Female,Single,Student,TP.HCM,3,Webinars,7.4,2022-10-08,Credit Card,Quarterly,2,3,3,4,Neutral,No
7065,43,Female,Married,Professional,Hải Phòng,1,Webinars,2.1,2022-01-13,Bank Transfer,Quarterly,1,2,5,1,Negative,No
7066,24,Female,Single,Student,Hà Nội,6,Courses,16.6,2022-06-09,Bank Transfer,Monthly,1,4,1,3,Positive,No
7067,28,Male,Divorced,Other,TP.HCM,4,Webinars,11.3,2021-12-28,Credit Card,Monthly,0,5,0,5,Positive,No
7068,55,Female,Married,Professional,Hà Nội,3,Tutorials,11.1,2023-09-12,Debit Card,Quarterly,1,5,4,2,Positive,No
7069,24,Female,Single,Student,Hà Nội,2,Tutorials,4.6,2022-06-21,Bank Transfer,Monthly,5,2,0,2,Negative,No
7070,29,Male,Divorced,Professional,Đà Nẵng,3,Courses,5.7,2022-10-05,PayPal,Monthly,0,5,1,3,Positive,No
7071,27,Female,Married,Professional,TP.HCM,2,Webinars,1.4,2022-07-16,Bank Transfer,Monthly,0,1,5,2,Neutral,No
7072,28,Male,Married,Professional,TP.HCM,5,Exams,9.6,2021-11-20,Debit Card,Monthly,1,5,1,5,Positive,Yes
7073,23,Female,Single,Student,Hà Nội,6,Webinars,20.4,2023-09-11,Bank Transfer,Yearly,1,5,3,4,Positive,No
7074,30,Female,Married,Professional,TP.HCM,5,Courses,10.9,2021-12-10,PayPal,Monthly,0,5,1,3,Positive,No
7075,21,Female,Single,Other,TP.HCM,2,Courses,2.3,2022-09-02,Bank Transfer,Quarterly,1,2,0,3,Neutral,Yes
7076,34,Female,Single,Professional,TP.HCM,7,Exams,17.3,2022-09-21,Bank Transfer,Monthly,1,5,0,3,Positive,No
7077,21,Female,Single,Student,TP.HCM,4,Courses,10.8,2023-01-04,Bank Transfer,Monthly,0,4,0,5,Positive,No
7078,48,Male,Married,Professional,Hà Nội,7,Exams,17.9,2023-03-24,Bank Transfer,Monthly,2,5,4,3,Positive,No
7079,25,Female,Married,Professional,TP.HCM,3,Webinars,10.7,2022-03-18,Credit Card,Monthly,1,5,0,1,Positive,No
7080,24,Male,Single,Professional,Hà Nội,5,Courses,6.5,2023-03-09,Debit Card,Monthly,0,5,2,3,Positive,No
7081,29,Female,Married,Professional,TP.HCM,4,Tutorials,13.0,2022-10-05,Bank Transfer,Yearly,1,5,2,4,Positive,No
7082,29,Female,Married,Professional,Hải Phòng,3,Tutorials,5.3,2022-09-10,Bank Transfer,Yearly,2,5,0,5,Positive,No
7083,32,Female,Married,Professional,Hà Nội,7,Tutorials,23.1,2022-09-23,Credit Card,Monthly,1,1,2,1,Negative,Yes
7084,21,Female,Single,Professional,Đà Nẵng,5,Courses,13.9,2022-03-08,Bank Transfer,Monthly,0,1,3,1,Neutral,No
7085,42,Male,Married,Professional,Vũng Tàu,4,Webinars,12.3,2023-08-09,Bank Transfer,Yearly,0,2,4,4,Positive,No
7086,19,Female,Single,Professional,TP.HCM,5,Courses,5.4,2022-09-25,Bank Transfer,Monthly,0,5,0,5,Positive,No
7087,35,Male,Single,Self-Employed,TP.HCM,1,Courses,4.1,2022-05-10,Bank Transfer,Quarterly,0,3,1,4,Positive,No
7088,23,Female,Married,Professional,Đà Nẵng,5,Exams,8.1,2022-12-26,Bank Transfer,Monthly,0,4,1,3,Positive,No
7089,31,Other,Married,Professional,TP.HCM,5,Webinars,12.5,2022-03-13,PayPal,Quarterly,2,5,0,3,Positive,No
7090,32,Male,Married,Professional,Hà Nội,5,Tutorials,12.0,2022-08-09,Credit Card,Monthly,0,5,0,2,Positive,No
7091,20,Male,Single,Student,Hà Nội,0,Webinars,1.0,2022-12-04,Bank Transfer,Monthly,0,4,1,5,Positive,No
7092,31,Female,Married,Professional,Hà Nội,2,Courses,4.3,2023-04-24,Cash,Monthly,2,5,2,3,Positive,Yes
7093,50,Female,Married,Professional,Hà Nội,4,Courses,7.9,2023-03-08,Bank Transfer,Quarterly,2,5,5,1,Positive,No
7094,25,Female,Single,Student,TP.HCM,3,Webinars,8.1,2023-04-19,Debit Card,Quarterly,0,4,1,3,Positive,Yes
7095,29,Female,Single,Professional,Vũng Tàu,6,Tutorials,16.7,2023-04-10,Bank Transfer,Monthly,1,5,2,5,Positive,Yes
7096,21,Male,Single,Student,Nha Trang,4,Courses,5.7,2022-09-09,PayPal,Monthly,0,5,0,3,Positive,No
7097,27,Female,Single,Professional,Hải Phòng,3,Webinars,14.4,2022-03-20,Bank Transfer,Monthly,0,4,0,4,Positive,No
7098,18,Female,Single,Professional,TP.HCM,4,Webinars,14.9,2021-11-24,Bank Transfer,Monthly,0,1,1,1,Negative,Yes
7099,21,Female,Single,Student,Vũng Tàu,3,Webinars,12.6,2022-04-10,Bank Transfer,Monthly,0,5,1,3,Positive,No
7100,33,Male,Single,Professional,TP.HCM,7,Tutorials,23.3,2023-06-29,Credit Card,Monthly,2,5,3,4,Positive,Yes
7101,21,Male,Single,Student,Hà Nội,6,Courses,22.9,2022-12-26,Cash,Monthly,1,5,1,3,Neutral,No
7102,26,Male,Married,Self-Employed,Hải Phòng,0,Courses,1.6,2022-03-30,Debit Card,Monthly,1,5,0,4,Positive,No
7103,27,Male,Single,Self-Employed,Cần Thơ,2,Webinars,2.4,2022-09-10,PayPal,Monthly,0,4,0,3,Positive,No
7104,34,Female,Single,Professional,Hà Nội,5,Courses,6.6,2022-08-15,Bank Transfer,Quarterly,0,1,2,1,Neutral,Yes
7105,23,Female,Single,Student,Hà Nội,7,Webinars,21.2,2023-07-05,Bank Transfer,Monthly,2,2,4,2,Negative,No
7106,27,Female,Married,Self-Employed,TP.HCM,3,Exams,8.8,2023-05-16,PayPal,Quarterly,0,5,2,4,Positive,No
7107,20,Female,Married,Professional,Hải Phòng,1,Tutorials,3.2,2023-09-02,Bank Transfer,Monthly,1,2,4,1,Neutral,No
7108,29,Male,Single,Professional,Hải Phòng,6,Webinars,22.1,2023-05-18,Bank Transfer,Monthly,1,4,3,5,Positive,No
7109,19,Male,Single,Student,TP.HCM,2,Courses,3.0,2023-07-10,Credit Card,Monthly,0,3,4,2,Neutral,No
7110,28,Female,Married,Professional,Vũng Tàu,2,Webinars,1.7,2023-05-22,Credit Card,Monthly,0,5,5,5,Positive,No
7111,40,Female,Married,Self-Employed,Hà Nội,4,Courses,7.9,2022-04-15,Bank Transfer,Monthly,1,4,1,3,Positive,Yes
7112,19,Male,Single,Student,Hà Nội,3,Tutorials,8.5,2022-06-28,Debit Card,Monthly,1,4,0,3,Positive,No
7113,31,Male,Single,Other,Hà Nội,6,Courses,21.9,2022-12-06,Debit Card,Quarterly,0,3,0,3,Neutral,No
7114,30,Male,Married,Self-Employed,Nha Trang,6,Webinars,16.8,2023-02-04,Bank Transfer,Yearly,0,1,1,1,Negative,Yes
7115,27,Other,Married,Professional,Hà Nội,3,Webinars,7.1,2023-03-04,PayPal,Monthly,0,5,3,3,Positive,No
7116,23,Male,Single,Student,TP.HCM,5,Courses,8.5,2021-09-19,Bank Transfer,Monthly,1,2,3,4,Neutral,No
7117,22,Male,Single,Professional,TP.HCM,5,Courses,6.4,2023-08-31,Cash,Monthly,0,1,4,1,Negative,No
7118,28,Female,Single,Professional,Hà Nội,4,Exams,6.5,2023-03-07,Credit Card,Monthly,2,4,4,5,Positive,No
7119,28,Male,Married,Self-Employed,TP.HCM,4,Tutorials,5.1,2021-09-26,Bank Transfer,Monthly,1,1,1,2,Negative,No
7120,21,Female,Single,Professional,Nha Trang,5,Tutorials,12.9,2023-03-28,Bank Transfer,Monthly,2,5,2,5,Positive,No
7121,27,Male,Married,Professional,TP.HCM,1,Courses,1.7,2021-11-20,Bank Transfer,Monthly,0,1,3,2,Negative,Yes
7122,33,Female,Single,Other,Hà Nội,0,Webinars,2.6,2021-11-20,Bank Transfer,Monthly,0,4,0,3,Positive,Yes
7123,26,Male,Married,Self-Employed,Đà Nẵng,2,Tutorials,3.4,2023-04-23,Debit Card,Monthly,0,2,4,1,Negative,No
7124,30,Male,Married,Professional,Nha Trang,4,Webinars,7.5,2022-12-18,Credit Card,Monthly,2,5,1,2,Positive,Yes
7125,25,Female,Married,Self-Employed,Hải Phòng,6,Courses,23.3,2022-06-04,PayPal,Monthly,2,5,1,3,Neutral,No
7126,21,Female,Single,Student,TP.HCM,4,Courses,11.8,2021-10-17,Bank Transfer,Quarterly,1,5,0,5,Positive,No
7127,31,Female,Married,Professional,TP.HCM,0,Exams,2.9,2023-06-07,Debit Card,Quarterly,0,2,5,1,Neutral,Yes
7128,22,Male,Single,Student,TP.HCM,0,Webinars,1.3,2023-03-09,Bank Transfer,Monthly,1,5,2,4,Positive,No
7129,29,Female,Single,Professional,Đà Nẵng,2,Webinars,4.4,2023-08-18,Bank Transfer,Monthly,1,4,1,5,Positive,No
7130,22,Male,Single,Other,Vũng Tàu,5,Webinars,11.2,2023-02-24,Bank Transfer,Monthly,5,5,1,5,Positive,No
7131,23,Female,Married,Student,Vũng Tàu,3,Webinars,14.4,2022-08-15,Debit Card,Quarterly,1,1,0,1,Negative,No
7132,29,Female,Single,Professional,TP.HCM,3,Webinars,5.7,2022-05-06,Bank Transfer,Monthly,0,5,0,3,Positive,No
7133,32,Female,Married,Professional,Nha Trang,3,Tutorials,12.0,2022-05-03,PayPal,Monthly,1,2,3,4,Neutral,No
7134,26,Female,Married,Professional,Hà Nội,5,Tutorials,12.3,2022-09-11,Debit Card,Monthly,0,1,0,4,Positive,No
7135,32,Female,Married,Other,Nha Trang,6,Webinars,17.5,2022-01-15,Bank Transfer,Monthly,1,5,1,4,Positive,No
7136,19,Male,Single,Student,TP.HCM,1,Webinars,3.5,2023-08-26,Credit Card,Quarterly,0,2,2,4,Positive,Yes
7137,19,Male,Single,Student,Hà Nội,2,Tutorials,3.8,2021-12-26,PayPal,Quarterly,0,5,0,3,Positive,No
7138,21,Female,Single,Professional,TP.HCM,3,Courses,11.9,2022-01-27,Bank Transfer,Monthly,2,4,0,4,Positive,No
7139,27,Male,Single,Self-Employed,TP.HCM,2,Exams,1.1,2022-04-20,Bank Transfer,Monthly,0,5,0,4,Positive,Yes
7140,37,Female,Single,Professional,Hà Nội,2,Courses,2.8,2023-02-02,PayPal,Monthly,1,5,0,4,Positive,Yes
7141,43,Male,Married,Professional,TP.HCM,4,Courses,14.3,2023-04-13,Bank Transfer,Monthly,0,5,1,4,Positive,No
7142,47,Female,Widowed,Professional,TP.HCM,1,Webinars,1.9,2023-02-14,Bank Transfer,Monthly,0,3,2,5,Positive,No
7143,19,Male,Divorced,Student,Đà Nẵng,2,Webinars,3.9,2022-01-25,PayPal,Monthly,0,1,3,2,Negative,Yes
7144,25,Male,Married,Student,TP.HCM,4,Webinars,13.5,2023-07-20,Bank Transfer,Monthly,3,5,2,5,Positive,No
7145,25,Female,Married,Student,Đà Nẵng,4,Webinars,6.8,2022-09-23,Debit Card,Yearly,1,5,1,5,Positive,No
7146,22,Male,Single,Professional,TP.HCM,6,Webinars,24.7,2022-05-03,PayPal,Yearly,0,3,2,1,Neutral,No
7147,21,Female,Single,Student,Vũng Tàu,5,Webinars,10.7,2022-04-15,Debit Card,Monthly,1,5,0,5,Positive,No
7148,33,Female,Single,Self-Employed,TP.HCM,3,Webinars,10.7,2022-06-15,Bank Transfer,Monthly,0,5,0,5,Positive,No
7149,30,Female,Married,Self-Employed,Đà Nẵng,6,Courses,23.1,2023-07-23,Bank Transfer,Monthly,2,1,5,1,Negative,No
7150,35,Female,Married,Professional,Hà Nội,5,Courses,7.9,2022-02-03,Bank Transfer,Monthly,0,5,0,4,Positive,No
7151,32,Male,Married,Self-Employed,TP.HCM,4,Webinars,13.8,2023-05-03,PayPal,Quarterly,3,5,3,4,Positive,No
7152,33,Female,Married,Other,Hà Nội,6,Courses,17.9,2023-04-20,Bank Transfer,Yearly,0,4,2,3,Positive,No
